id,stream_id,question_text,answer,task_category,min_fps,source_url,clip_start_sec,clip_end_sec,haystack_file,haystack_subset,haystack_window_start_sec,haystack_window_duration_sec,insertion_offset_sec,position_bin,stream_needle_start_sec,stream_needle_end_sec,stream_cert_start_sec,stream_cert_end_sec,stream_query_time_sec
fpsbench_000104,fpsstream_000104,What best describes the order of actions during the clip?,C,action_order,6,https://www.youtube.com/watch?v=N_SbuwhbKhc,144.0,152.0,subPlot_new_all_174.mp4,subPlot,151.401,592.0,421.561,late,421.561,429.561,421.561,429.561,429.561
fpsbench_000105,fpsstream_000105,What best describes the order of actions during the clip?,B,action_order,5,https://www.youtube.com/watch?v=N_SbuwhbKhc,160.0,171.0,subPlot_new_all_38.mp4,subPlot,43.089,589.0,126.404,early,126.404,137.404,126.404,137.404,137.404
fpsbench_000106,fpsstream_000106,What best describes how the driver moves the wheel during the clip?,A,action_order,5,https://www.youtube.com/watch?v=N5vBXnYaDv0,145.0,155.0,movie101_9.mp4,movie101,49.515,589.99,340.942,middle,340.942,350.952,340.942,345.942,345.942
fpsbench_000107,fpsstream_000107,What is the correct order of actions taken by the driver during the clip?,B,action_order,6,https://www.youtube.com/watch?v=N5vBXnYaDv0,197.0,206.0,order_151.mp4,order,217.72,590.991,456.557,late,456.557,465.566,456.557,465.557,465.557
fpsbench_000108,fpsstream_000108,What order best describes the sequence of actions of people in the video?,A,action_order,4,https://www.youtube.com/watch?v=nNQ6B1QOoR0,96.0,104.0,surveil_176.mp4,surveil,6174.252,592.0,153.704,early,153.704,161.704,153.704,161.704,161.704
fpsbench_000109,fpsstream_000109,What order best describes the sequence of actions taken by the character carrying gun?,B,action_order,4,https://www.youtube.com/watch?v=BuHHJhr-Bwc,220.0,234.0,order_0.mp4,order,58.989,585.986,241.854,middle,241.854,255.868,241.854,255.854,255.854
fpsbench_000110,fpsstream_000110,What order best describes the sequence of actions taken by the bald headed character?,A,action_order,5,https://www.youtube.com/watch?v=9D5rUn_Iwis,158.0,174.0,surveil_63.mp4,surveil,23.481,583.984,513.129,late,513.129,529.145,513.129,529.129,529.129
fpsbench_000111,fpsstream_000111,What is the order of actions done by the kid?,B,action_order,6,https://www.youtube.com/watch?v=C2dIPqJ-Z-M,81.0,88.0,order_24.mp4,order,19.766,593.0,80.146,early,80.146,87.146,80.146,87.146,87.146
fpsbench_000112,fpsstream_000112,What is the outcome of the batter's swing?,B,blink_and_miss,6,https://www.youtube.com/watch?v=NrKfvXVYZsM,98.0,103.0,subPlot_new_all_121.mp4,subPlot,266.123,595.0,327.188,middle,327.188,332.188,329.188,332.188,332.188
fpsbench_000113,fpsstream_000113,What order best describes the sequence of actions taken by the guy in blue t-shirt?,D,action_order,5,https://www.youtube.com/watch?v=K7P7CeOtsuo,192.0,202.0,order_93.mp4,order,1082.681,589.99,425.069,late,425.069,435.079,425.069,435.069,435.069
fpsbench_000114,fpsstream_000114,What is the sequence of actions taken by the two boxers?,B,action_order,5,https://www.youtube.com/watch?v=Zbit2bLF7YE,77.0,85.0,subPlot_new_all_23.mp4,subPlot,7.276,591.992,104.757,early,104.757,112.765,104.757,112.757,112.757
fpsbench_000115,fpsstream_000115,What is the order of actions done by the cat?,C,action_order,4,https://www.youtube.com/watch?v=Z3NVRFL5tT8,137.0,147.0,subPlot_new_all_134.mp4,subPlot,205.588,589.99,263.992,middle,263.992,274.002,263.992,273.992,273.992
fpsbench_000116,fpsstream_000116,What was the time displayed on the scoreboard the moment the basketball entered the basket?,B,state_at_event,12,https://www.youtube.com/watch?v=Ouv_iWi8Ty4,40.0,50.0,order_106.mp4,order,30.75,589.99,454.655,late,454.655,464.665,461.655,463.655,463.655
fpsbench_000117,fpsstream_000117,What was the time displayed on the scoreboard the moment the basketball entered the basket?,A,state_at_event,7,https://www.youtube.com/watch?v=Ouv_iWi8Ty4,63.0,71.0,subPlot_new_all_171.mp4,subPlot,272.582,591.992,60.895,early,60.895,68.903,66.895,67.895,67.895
fpsbench_000118,fpsstream_000118,What was the time displayed on the scoreboard the moment the basketball entered the basket?,B,state_at_event,7,https://www.youtube.com/watch?v=Ouv_iWi8Ty4,75.0,82.0,order_276.mp4,order,6204.84,592.993,294.109,middle,294.109,301.116,297.109,298.109,298.109
fpsbench_000119,fpsstream_000119,What was the time displayed on the clock between the two camera flashes?,A,state_at_event,7,https://www.youtube.com/watch?v=dW5jZaR8pKQ,138.0,148.0,order_260.mp4,order,4866.96,590.0,527.234,late,527.234,537.234,527.234,530.234,530.234
fpsbench_000120,fpsstream_000120,Where was the white cow heading when there was a camera flash?,B,state_at_event,26,https://www.youtube.com/watch?v=dW5jZaR8pKQ,94.0,103.0,subPlot_new_all_118.mp4,subPlot,22.246,591.0,76.598,early,76.598,85.598,81.598,83.598,83.598
fpsbench_000121,fpsstream_000121,What is not the time displayed on the clock between the two camera flashes?,D,state_at_event,21,https://www.youtube.com/watch?v=dW5jZaR8pKQ,99.0,109.0,subPlot_new_all_107.mp4,subPlot,1423.337,590.0,306.078,middle,306.078,316.078,307.078,311.078,311.078
fpsbench_000122,fpsstream_000122,How are the person's hands positioned when he lands?,C,state_at_event,5,https://www.youtube.com/watch?v=cyr5XfcxEZ4,57.0,60.0,surveil_37.mp4,surveil,943.413,597.0,419.852,late,419.852,422.852,419.852,422.852,422.852
fpsbench_000123,fpsstream_000123,How much time is on the timer at the bottom left of the screen when the player kills an enemy?,B,state_at_event,6,https://www.youtube.com/watch?v=2SPauZ9ImlY,20.0,26.0,subPlot_new_all_42.mp4,subPlot,19.175,594.0,77.071,early,77.071,83.071,81.071,83.071,83.071
fpsbench_000124,fpsstream_000124,How much time is on the timer at the bottom left of the screen when the player captures the flag?,C,state_at_event,5,https://www.youtube.com/watch?v=2SPauZ9ImlY,40.0,51.0,subPlot_new_all_41.mp4,subPlot,171.274,589.0,326.103,middle,326.103,337.103,334.103,336.103,336.103
fpsbench_000125,fpsstream_000125,How much time is left in the quarter when the basketball enters the net?,B,state_at_event,5,https://www.youtube.com/watch?v=wOJrmC6RRU8,16.0,20.0,subPlot_new_all_117.mp4,subPlot,131.717,596.0,507.078,late,507.078,511.078,508.078,511.078,511.078
fpsbench_000126,fpsstream_000126,How much time is left in the quarter when the basketball enters the net?,A,state_at_event,7,https://www.youtube.com/watch?v=wOJrmC6RRU8,42.0,47.0,subPlot_new_all_16.mp4,subPlot,66.977,595.0,74.707,early,74.707,79.707,77.707,79.707,79.707
fpsbench_000127,fpsstream_000127,How much time is left in the quarter when the basketball enters the net?,C,state_at_event,11,https://www.youtube.com/watch?v=wOJrmC6RRU8,56.0,61.0,subPlot_new_all_146.mp4,subPlot,130.412,595.0,329.291,middle,329.291,334.291,332.291,334.291,334.291
fpsbench_000128,fpsstream_000128,What is the stance of the player who scores when the basketball enters the net?,D,state_at_event,8,https://www.youtube.com/watch?v=sI5078kBOiM,7.0,13.0,subPlot_new_all_180.mp4,subPlot,235.52,593.994,484.714,late,484.714,490.72,486.714,489.714,489.714
fpsbench_000129,fpsstream_000129,What is the motion of the player with the ball when he releases it?,C,state_at_event,8,https://www.youtube.com/watch?v=sI5078kBOiM,75.0,81.0,count_226.mp4,count,2726.841,593.994,115.279,early,115.279,121.285,118.279,121.279,121.279
fpsbench_000130,fpsstream_000130,What is the singer in the white shirt not doing when the drummer hits both of the cymbals?,C,state_at_event,5,https://www.youtube.com/watch?v=sZLghALOC_k,190.0,200.0,subPlot_new_all_84.mp4,subPlot,1420.412,590.0,258.845,middle,258.845,268.845,262.845,265.845,265.845
fpsbench_000131,fpsstream_000131,What is the motion of the player's arms when the ball enters the basket?,A,state_at_event,7,https://www.youtube.com/watch?v=sI5078kBOiM,110.0,116.0,subPlot_new_all_136.mp4,subPlot,35.503,593.994,482.124,late,482.124,488.13,485.124,487.124,487.124
fpsbench_000132,fpsstream_000132,What is the speed of the ego vehicle when it is under the bridge?,B,state_at_event,5,https://www.youtube.com/watch?v=NaYfRXA81-A,36.0,46.0,surveil_59.mp4,surveil,276.664,590.0,141.031,early,141.031,151.031,148.031,151.031,151.031
fpsbench_000133,fpsstream_000133,What is the motion of the shooting player's arms when the ball enters the basket?,D,state_at_event,5,https://www.youtube.com/watch?v=oxYt9Goe5mM,25.0,31.0,subPlot_new_all_17.mp4,subPlot,134.125,593.994,278.87,middle,278.87,284.876,280.87,283.87,283.87
fpsbench_000134,fpsstream_000134,What does not happen when the parrot video is played on the TV screen?,D,state_at_event,5,https://www.youtube.com/watch?v=zgHWeu_m6h4,96.0,110.0,order_35.mp4,order,87.304,585.985,520.319,late,520.319,534.334,524.319,529.319,529.319
fpsbench_000135,fpsstream_000135,What is the motion of the player's arms when the ball enters the basket?,D,state_at_event,9,https://www.youtube.com/watch?v=oxYt9Goe5mM,69.0,75.0,subPlot_new_all_106.mp4,subPlot,76.179,593.994,77.768,early,77.768,83.774,79.768,82.768,82.768
fpsbench_000136,fpsstream_000136,What is the motion of the player's arms when the ball enters the basket?,C,state_at_event,6,https://www.youtube.com/watch?v=oxYt9Goe5mM,87.0,93.0,order_53.mp4,order,45.488,593.994,350.697,middle,350.697,356.703,353.697,355.697,355.697
fpsbench_000137,fpsstream_000137,What is the result of the player's swing,D,blink_and_miss,11,https://www.youtube.com/watch?v=FIpbhnmeJe8,23.0,28.0,subPlot_new_all_161.mp4,subPlot,3.265,594.995,425.865,late,425.865,430.87,427.865,429.865,429.865
fpsbench_000138,fpsstream_000138,What stops the ball from entering the goal?,D,causality_detection,5,https://www.youtube.com/watch?v=7CHDbQB2yfM,0.0,20.0,subPlot_new_all_57.mp4,subPlot,1806.284,579.98,115.666,early,115.666,135.686,127.666,129.666,129.666
fpsbench_000139,fpsstream_000139,Why does the ball fail to enter the goal?,B,causality_detection,5,https://www.youtube.com/watch?v=f1LZxMuUqCc,100.0,115.0,subPlot_new_all_4.mp4,subPlot,43.855,584.985,347.467,middle,347.467,362.482,355.467,357.467,357.467
fpsbench_000140,fpsstream_000140,What causes the team in the white uniform to lose possession of the basketball?,C,causality_detection,4,https://www.youtube.com/watch?v=aAlulIegHjU,38.0,45.0,count_233.mp4,count,40.367,592.993,434.728,late,434.728,441.735,434.728,437.728,437.728
fpsbench_000141,fpsstream_000141,How many times does the ball bounce on the stairs?,C,instance_count,10,https://www.youtube.com/watch?v=_bFpMLJfoMk,20.0,35.0,subPlot_new_all_62.mp4,subPlot,328.612,584.985,157.641,early,157.641,172.656,162.641,170.641,170.641
fpsbench_000142,fpsstream_000142,"What other part of the drumkit, if any, does the Drums hit at the same time as he hits the small cymbal?",A,state_at_event,7,https://www.youtube.com/watch?v=chEw_-j_ttw,66.0,70.0,order_157.mp4,order,138.95,595.996,243.25,middle,243.25,247.254,245.25,247.25,247.25
fpsbench_000143,fpsstream_000143,What causes the rally to end?,A,causality_detection,5,https://www.youtube.com/watch?v=r_pOvlo1Ls8,0.0,13.0,game_42.mp4,game,163.221,587.0,439.678,late,439.678,452.678,450.678,452.678,452.678
fpsbench_000144,fpsstream_000144,What causes the rally to end?,B,causality_detection,4,https://www.youtube.com/watch?v=r_pOvlo1Ls8,14.0,22.0,subPlot_new_all_103.mp4,subPlot,60.425,592.0,76.848,early,76.848,84.848,81.848,83.848,83.848
fpsbench_000145,fpsstream_000145,What causes the rally to end?,D,causality_detection,5,https://www.youtube.com/watch?v=r_pOvlo1Ls8,68.0,76.0,subPlot_new_all_199.mp4,subPlot,41.236,592.0,315.99,middle,315.99,323.99,321.99,323.99,323.99
fpsbench_000146,fpsstream_000146,How much time is left on the game clock when the puck enters the net?,D,state_at_event,4,https://www.youtube.com/watch?v=8tNXLgemrno,25.0,38.0,subPlot_new_all_192.mp4,subPlot,490.802,586.987,524.329,late,524.329,537.342,529.329,531.329,531.329
fpsbench_000147,fpsstream_000147,What does the woman do with her eyes?,C,blink_and_miss,5,https://www.youtube.com/watch?v=52l5b6OSlCY,21.0,31.0,order_153.mp4,order,125.819,589.99,153.711,early,153.711,163.721,158.711,160.711,160.711
fpsbench_000149,fpsstream_000148,"What other part of the drumkit, if any, does the Drums hit at the same time as he hits the small cymbal?",D,state_at_event,5,https://www.youtube.com/watch?v=chEw_-j_ttw,73.0,77.0,subPlot_new_all_132.mp4,subPlot,142.123,595.996,450.668,late,450.668,454.672,452.668,454.668,454.668
fpsbench_000150,fpsstream_000149,How many times does the woman blink?,B,instance_count,12,https://www.youtube.com/watch?v=bRyqk3jHWH4,75.0,85.0,subPlot_new_all_100.mp4,subPlot,218.232,589.99,168.518,early,168.518,178.528,168.518,178.518,178.518
fpsbench_000151,fpsstream_000150,How many times does she tap the inner end of her eyebrow with her pen?,D,instance_count,7,https://www.youtube.com/watch?v=bRyqk3jHWH4,120.0,126.0,movie101_106.mp4,movie101,133.272,593.994,336.611,middle,336.611,342.617,336.611,342.611,342.611
fpsbench_000152,fpsstream_000151,How many times does the man touch the bag with his left hand and with his right hand,A,instance_count,12,https://www.youtube.com/watch?v=u6YB7xESBcQ,20.0,30.0,subPlot_new_all_66.mp4,subPlot,312.374,589.99,437.438,late,437.438,447.448,439.438,447.438,447.438
fpsbench_000153,fpsstream_000152,What color was the ball that was hit by the white ball on the break shot?,B,causality_detection,4,https://www.youtube.com/watch?v=yKI8Ir9ELSg,145.0,160.0,movie101_63.mp4,movie101,129.054,585.0,128.629,early,128.629,143.629,134.629,135.629,135.629
fpsbench_000154,fpsstream_000153,What color was the ball that was hit by the white ball on the break shot?,C,causality_detection,4,https://www.youtube.com/watch?v=n7AEDrtujsE,129.0,140.0,subPlot_new_all_135.mp4,subPlot,154.062,589.0,264.158,middle,264.158,275.158,268.158,270.158,270.158
fpsbench_000155,fpsstream_000154,What color was the ball that was hit by the white ball on the break shot?,A,causality_detection,7,https://www.youtube.com/watch?v=n7AEDrtujsE,180.0,190.0,surveil_108.mp4,surveil,771.35,590.0,477.712,late,477.712,487.712,482.712,484.712,484.712
fpsbench_000156,fpsstream_000155,What color was the ball that was hit by the white ball on the break shot?,B,causality_detection,4,https://www.youtube.com/watch?v=qZkngq-shmc,0.0,22.0,order_121.mp4,order,14.914,578.0,61.149,early,61.149,83.149,79.149,81.149,81.149
fpsbench_000157,fpsstream_000156,What color was the ball that was hit by the white ball on the break shot?,D,causality_detection,7,https://www.youtube.com/watch?v=csIKJS8QPbY,0.0,12.0,order_52.mp4,order,36.334,587.988,313.073,middle,313.073,325.085,320.073,321.073,321.073
fpsbench_000158,fpsstream_000157,Which player reaches higher in the tip off?,A,blink_and_miss,6,https://www.youtube.com/watch?v=qVqCHpbOO4U,5.0,14.0,subPlot_new_all_67.mp4,subPlot,197.547,590.991,424.196,late,424.196,433.205,428.196,430.196,430.196
fpsbench_000159,fpsstream_000158,How much time is left on the shotclock the moment the basketball enters the net?,C,state_at_event,7,https://www.youtube.com/watch?v=qVqCHpbOO4U,45.0,53.0,count_26.mp4,count,256.98,591.992,84.523,early,84.523,92.531,91.523,92.531,92.531
fpsbench_000160,fpsstream_000159,How many times does the woman blink?,D,instance_count,4,https://www.youtube.com/watch?v=uRiblbgEyDM,0.0,13.0,subPlot_new_all_129.mp4,subPlot,2110.18,586.987,336.708,middle,336.708,349.721,341.708,348.708,348.708
fpsbench_000161,fpsstream_000160,How many times did the man tap the ball before catchin it with both feet?,C,instance_count,8,https://www.youtube.com/watch?v=XkF0BHduSwI,0.0,10.0,order_257.mp4,order,547.592,590.0,450.185,late,450.185,460.185,450.185,459.185,459.185
fpsbench_000162,fpsstream_000161,How many times did the man tap the ball with his feet?,B,instance_count,8,https://www.youtube.com/watch?v=dnWIfBvFZHs,57.0,64.0,order_26.mp4,order,15.614,593.0,111.373,early,111.373,118.373,111.373,118.373,118.373
fpsbench_000163,fpsstream_000162,What best describes the order of actions taken by the player wearing black?,C,action_order,5,https://www.youtube.com/watch?v=c85kTR92Pp0,10.0,20.0,subPlot_new_all_153.mp4,subPlot,267.888,589.99,322.888,middle,322.888,332.898,323.888,328.888,328.888
fpsbench_000164,fpsstream_000163,What is the outcome of the player's swing?,D,blink_and_miss,7,https://www.youtube.com/watch?v=IhA15zjvsEU,54.0,57.0,movie101_51.mp4,movie101,17.943,597.0,418.703,late,418.703,421.703,419.703,421.703,421.703
fpsbench_000165,fpsstream_000164,What is the outcome of the player's swing?,C,blink_and_miss,22,https://www.youtube.com/watch?v=IhA15zjvsEU,60.0,62.0,order_87.mp4,order,11.496,598.0,107.621,early,107.621,109.621,107.621,109.621,109.621
fpsbench_000166,fpsstream_000165,What is the outcome of the player's swing?,B,blink_and_miss,6,https://www.youtube.com/watch?v=m_JJv6zDA6g,88.0,93.0,order_253.mp4,order,542.993,595.0,310.867,middle,310.867,315.867,313.867,315.867,315.867
fpsbench_000167,fpsstream_000166,Which best describes the sequence of events in the clip?,A,action_order,4,https://www.youtube.com/watch?v=OU9UK1sKaSs,253.0,263.0,movie101_65.mp4,movie101,11.848,590.0,501.953,late,501.953,511.953,502.953,511.953,511.953
fpsbench_000168,fpsstream_000167,What is the outcome of the player's swing?,C,blink_and_miss,11,https://www.youtube.com/watch?v=TDs4eOVFCGs,19.0,23.0,order_43.mp4,order,0.624,596.0,74.288,early,74.288,78.288,76.288,78.288,78.288
fpsbench_000169,fpsstream_000168,Which choice best fits the sequence of actions done by the blue fighter?,C,action_order,5,https://www.youtube.com/watch?v=mCpWnUpQfuI,144.0,154.0,subPlot_new_all_144.mp4,subPlot,318.927,589.99,277.594,middle,277.594,287.604,278.594,284.594,284.594
fpsbench_000170,fpsstream_000169,What is the outcome of the player's swing?,D,blink_and_miss,13,https://www.youtube.com/watch?v=FIpbhnmeJe8,9.0,15.0,subPlot_new_all_149.mp4,subPlot,123.579,593.994,474.44,late,474.44,480.446,477.44,479.44,479.44
