video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,blind,retrieve_size,chunk_size
OpenEQA__021-hm3d-LT9Jq6dN3Ea,455,HLD,What is above the table on the wall you see when exiting the bedroom?,"['A light', 'Unable to answer', 'A shelf', 'A painting']",Unable to answer,B,A) A light,A,0.0,50.0,0,0,1.0,False,True,64,1
OpenEQA__021-hm3d-LT9Jq6dN3Ea,462,HLD,What is the chandelier hanging over?,"['(E)The closet', 'Unable to answer', 'The dining table', 'The hallway', 'The living room']",Unable to answer,B,C) The dining table,C,0.0,53.0,0,0,1.0,False,True,64,1
OpenEQA__021-hm3d-LT9Jq6dN3Ea,252,EPM,Where can I wash my hands on the second story of the house?,"['The bathroom sink', 'The table in the dining room', 'The shelf in the hallway', 'The shelf in the closet']",The bathroom sink,A,A) The bathroom sink,A,100.0,234.0,0,0,1.0,False,True,64,1
OpenEQA__021-hm3d-LT9Jq6dN3Ea,220,EPM,Is the fireplace lit?,"['The fireplace is lit but not burning.', 'The fireplace is lit and burning.', 'The fireplace is not lit.']",The fireplace is not lit.,C,C) The fireplace is not lit.,C,100.0,326.0,0,0,1.0,False,True,64,1
OpenEQA__021-hm3d-LT9Jq6dN3Ea,260,EPM,What material are the blue pillow's pillowcases made out of?,"['Cotton', 'Velvet', 'Linen', 'Silk']",Velvet,B,B) Velvet,B,100.0,335.0,0,0,1.0,False,True,64,1
OpenEQA__023-hm3d-VBzV5z6i1WS,471,HLD,"It's too bright in the living room, how can I make it darker?","['Turn off the lights in the living room.', 'Close the door to the bedroom.', '(E)Close the curtains on the windows.', 'Turn on the lights in the kitchen.', 'Unable to answer']",Unable to answer,E,C) Close the curtains on the windows.,C,0.0,23.0,0,0,1.0,False,True,64,1
OpenEQA__023-hm3d-VBzV5z6i1WS,417,HLD,"If I sit in the armchair in the living room, what animal can I touch with my right hand?","['A bird', 'Unable to answer', 'A cat', 'A dog']",Unable to answer,B,C) A cat,C,0.0,77.0,0,0,1.0,False,True,64,1
OpenEQA__023-hm3d-VBzV5z6i1WS,279,EPM,What kind of pants is the man in the mirror wearing?,"['Jeans', 'Shorts', 'Dress pants', 'Sweatpants']",Jeans,A,A) Jeans,A,100.0,219.0,0,0,1.0,False,True,64,1
OpenEQA__024-hm3d-c3WKCnkEdha,446,HLD,Where is the microwave?,"['In the cabinet', 'On the table', 'Unable to answer', 'On the counter']",Unable to answer,C,D) On the counter,D,0.0,24.0,0,0,1.0,False,True,64,1
OpenEQA__024-hm3d-c3WKCnkEdha,246,EPM,Where is the pillow with a hexagonal pattern?,"['On the bed in the second bedroom.', 'On the shelf in the first bedroom.', 'On the bed in the first bedroom.', 'On the sofa in the living room.']",On the bed in the second bedroom.,A,C) On the bed in the first bedroom.,C,0.0,106.0,0,0,1.0,False,True,64,1
OpenEQA__025-hm3d-ziup5kvtCCR,204,EPM,What type of numbers are on the clock?,"['Arabic numerals', 'Binary numbers', 'Roman numerals', 'Greek numerals']",Roman numerals,C,C) Roman numerals,C,100.0,22.0,0,0,1.0,False,True,64,1
OpenEQA__025-hm3d-ziup5kvtCCR,296,EPM,Where is the teddy bear?,"['In the dog bed in the living room.', 'On the couch.', 'In the bathroom.', 'On the table near the front door.']",In the dog bed in the living room.,A,A) In the dog bed in the living room.,A,100.0,24.0,0,0,1.0,False,True,64,1
OpenEQA__025-hm3d-ziup5kvtCCR,253,EPM,Where is the wreath?,"['Inside the bathroom.', 'In the living room.', 'On the table next to the front door.', 'Hanging on the front door.']",Hanging on the front door.,D,D) Hanging on the front door.,D,100.0,63.0,0,0,1.0,False,True,64,1
OpenEQA__026-hm3d-tQ5s4ShP627,412,HLD,Where is the toy car?,"['Unable to answer', 'In the bathroom.', '(E) In the hallway.', 'On the table in the second bedroom.', 'On the table in the first bedroom.']",Unable to answer,A,E) On the table in the first bedroom.,E,0.0,17.0,0,0,1.0,False,True,64,1
OpenEQA__026-hm3d-tQ5s4ShP627,264,EPM,What cartoon character is portrayed in the painting to the right of the television in the first bedroom?,"['Goofy', 'Pluto', 'Mickey Mouse', 'Donald Duck']",Donald Duck,D,C) Mickey Mouse,C,0.0,163.0,0,0,1.0,False,True,64,1
OpenEQA__026-hm3d-tQ5s4ShP627,205,EPM,What can I use to clean up a spill on the bathroom counter?,"['The sponge', 'The bath mat', 'The hand towel', '(E)The toilet brush', 'The paper towels']",The hand towel,C,E) The paper towels,E,0.0,170.0,0,0,1.0,False,True,64,1
OpenEQA__029-hm3d-mv2HUxq3B53,449,HLD,"I want to host a dinner party on a summer evening, where should I set the table?","['On the table in the living room.', 'On the table in the bedroom.', 'On the table in the kitchen.', 'Unable to answer']",Unable to answer,D,A) On the table in the living room.,A,0.0,46.0,0,0,1.0,False,True,64,1
OpenEQA__029-hm3d-mv2HUxq3B53,434,HLD,Where is the ceiling fan?,"['Above the bed in the first bedroom', 'Above the dining table in the dining room', 'Above the couch in the living room', 'Unable to answer']",Unable to answer,D,A) Above the bed in the first bedroom,A,0.0,69.0,0,0,1.0,False,True,64,1
OpenEQA__029-hm3d-mv2HUxq3B53,456,HLD,Is the television turned on or off?,"['Unable to answer', 'The television is turned off.']",Unable to answer,A,B) The television is turned off.,B,0.0,74.0,0,0,1.0,False,True,64,1
OpenEQA__029-hm3d-mv2HUxq3B53,236,EPM,What is the grey item on the bed?,"['A pillow', 'A cushion', 'A rug', 'A blanket']",A blanket,D,D) A blanket,D,100.0,168.0,0,0,1.0,False,True,64,1
OpenEQA__031-hm3d-Nfvxx8J5NCo,432,HLD,where can I keep a photo frame?,"['On the top shelf of the bookcase', 'Unable to answer', 'On the wall next to the refrigerator', 'On the wall next to the front door']",Unable to answer,B,D) On the wall next to the front door.,D,0.0,12.0,0,0,1.0,False,True,64,1
OpenEQA__031-hm3d-Nfvxx8J5NCo,269,EPM,is the table in the living room completely clean?,"['There is a plate on the table.', 'There is a magazine on the table.', 'There is a vase on the table.', 'The table is completely clean.']",There is a magazine on the table.,B,D) The table is completely clean.,D,0.0,44.0,0,0,1.0,False,True,64,1
OpenEQA__031-hm3d-Nfvxx8J5NCo,216,EPM,is the fan on or off?,"['The fan is off.', 'The fan is on.']",The fan is off.,A,B) The fan is on.,B,0.0,57.0,0,0,1.0,False,True,64,1
OpenEQA__031-hm3d-Nfvxx8J5NCo,288,EPM,what color are the numbers written on the wall clock?,"['White', 'Black', 'Red', 'Blue']",White,A,A) White,A,100.0,60.0,0,0,1.0,False,True,64,1
OpenEQA__031-hm3d-Nfvxx8J5NCo,218,EPM,how can I clean my hands?,"['There are some towels in the bathroom.', 'I can use the sink in the bathroom.', 'I can use the hand sanitizer.', 'There is a sink in the kitchen.']",There is a sink in the kitchen.,D,B) I can use the sink in the bathroom.,B,0.0,74.0,0,0,1.0,False,True,64,1
OpenEQA__031-hm3d-Nfvxx8J5NCo,277,EPM,where is the clock?,"['on the wall in the living room', 'on the wall in the kitchen', 'on the wall in the dining room', 'in the living room hallway next to the television']",in the living room hallway next to the television,D,D) in the living room hallway next to the television,D,100.0,76.0,0,0,1.0,False,True,64,1
OpenEQA__031-hm3d-Nfvxx8J5NCo,243,EPM,what color are the chairs?,"['Brown', 'Red', 'Black', 'White']",Brown,A,A) Brown,A,100.0,102.0,0,0,1.0,False,True,64,1
OpenEQA__032-hm3d-6s7QHgap2fW,421,HLD,how do I go down from the above floor to the below floor?,"['Unable to answer', 'Jump from the top floor', 'Use the elevator', 'There is no way to go down']",Unable to answer,A,C) Use the elevator,C,0.0,6.0,0,0,1.0,False,True,64,1
OpenEQA__032-hm3d-6s7QHgap2fW,428,HLD,is the chair in the above floor pushed in or placed out?,"['The chair is placed out.', 'Unable to answer']",Unable to answer,B,A) The chair is placed out.,A,0.0,6.0,0,0,1.0,False,True,64,1
OpenEQA__032-hm3d-6s7QHgap2fW,425,HLD,what color is the flower in the bottom floor?,"['Red', 'Blue', 'Unable to answer', 'White']",Unable to answer,C,A) Red,A,0.0,39.0,0,0,1.0,False,True,64,1
OpenEQA__032-hm3d-6s7QHgap2fW,271,EPM,is the table in the above room infront of the staircase clean ?,"['The table is not visible in the video.', 'The table is not clean.', 'The table is clean.', 'The table is covered with something.']",The table is clean.,C,C) The table is clean.,C,100.0,89.0,0,0,1.0,False,True,64,1
OpenEQA__033-hm3d-vd3HHTEpmyA,430,HLD,what does the art in the hallway show?,"['an abstract art', 'a landscape', 'a still life', 'Unable to answer']",Unable to answer,D,D) Unable to answer,D,100.0,8.0,0,0,1.0,False,True,64,1
OpenEQA__033-hm3d-vd3HHTEpmyA,259,EPM,where can I keep a new ironed shirt?,"['on the table in the bedroom', 'on the dresser in the bedroom', 'on the dresser in the bathroom', 'in the closet with other shirts.']",in the closet with other shirts.,D,D) in the closet with other shirts.,D,100.0,28.0,0,0,1.0,False,True,64,1
OpenEQA__033-hm3d-vd3HHTEpmyA,237,EPM,where is artwork?,"['on the wall on the ground floor', 'on the wall on the second floor', 'above the white table on the top floor', 'next to the door on the top floor']",above the white table on the top floor,C,C) above the white table on the top floor,C,100.0,71.0,0,0,1.0,False,True,64,1
OpenEQA__033-hm3d-vd3HHTEpmyA,290,EPM,what color are the electric switches in the above floor,"['Black', 'White', 'Red', 'Brown']",White,B,B) White,B,100.0,112.0,0,0,1.0,False,True,64,1
OpenEQA__033-hm3d-vd3HHTEpmyA,282,EPM,what is the green thing seen from the window as we walk down the staircase?,"['A piece of art', 'An empty vase', 'A flower pot', 'Leaves of a tree']",Leaves of a tree,D,D) Leaves of a tree,D,100.0,114.0,0,0,1.0,False,True,64,1
OpenEQA__033-hm3d-vd3HHTEpmyA,198,EPM,are the electric lamps near the staircase on or off?,"['The lamps are off.', 'The lamps are on.']",The lamps are on.,B,A) The lamps are off.,A,0.0,115.0,0,0,1.0,False,True,64,1
OpenEQA__033-hm3d-vd3HHTEpmyA,206,EPM,what is on the wall infront of the staircase,"['Nothing', 'Lamps', 'Paintings', 'Windows']",Lamps,B,B) Lamps,B,100.0,115.0,0,0,1.0,False,True,64,1
OpenEQA__035-hm3d-BAbdmeyTvMZ,481,HLD,where is the standing lamp?,"['In the bedroom, next to the window', 'Unable to answer', 'In the corner of the living room, next to the stone wall', 'In the bathroom, next to the toilet']",Unable to answer,B,"C) In the corner of the living room, next to the stone wall",C,0.0,21.0,0,0,1.0,False,True,64,1
OpenEQA__035-hm3d-BAbdmeyTvMZ,416,HLD,what is special about the wall in the living room?,"['Unable to answer', 'There are two doors on the wall.', 'There is a window on the wall.', 'There is a picture hanging on the wall.']",Unable to answer,A,B) There are two doors on the wall.,B,0.0,36.0,0,0,1.0,False,True,64,1
OpenEQA__035-hm3d-BAbdmeyTvMZ,422,HLD,where can I sit in the living room?,"['On the chair', 'Unable to answer', 'On the floor', 'In the armchair']",Unable to answer,B,A) On the chair,A,0.0,36.0,0,0,1.0,False,True,64,1
OpenEQA__035-hm3d-BAbdmeyTvMZ,257,EPM,what is right next to the chair?,"['a floor lamp', 'a small side table', 'a big mirror', 'a couch']",a small side table,B,B) a small side table,B,100.0,83.0,0,0,1.0,False,True,64,1
OpenEQA__035-hm3d-BAbdmeyTvMZ,231,EPM,is the outside door open or closed?,"['The outside door is closed.', 'The outside door is open.']",The outside door is open.,B,A) The outside door is closed.,A,0.0,117.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,423,HLD,what does the outside weather look like?,"['Overcast and snowy', 'Cloudy and rainy', 'Misty and foggy', 'Unable to answer']",Unable to answer,D,D) Unable to answer,D,100.0,13.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,426,HLD,where can I keep the keyboard,"['Unable to answer', 'on the floor next to the door', 'on the wall', 'on the shelf in the bedroom']",Unable to answer,A,D) on the shelf in the bedroom,D,0.0,13.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,429,HLD,is the lamp in the bedroom on or off?,"['Unable to answer', 'The lamp is off.']",Unable to answer,A,B) The lamp is off.,B,0.0,14.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,436,HLD,is the brown dresser in the bedroom empty?,"['Unable to answer', 'The brown dresser is empty.']",Unable to answer,A,B) The brown dresser is empty.,B,0.0,14.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,448,HLD,what room is the white table lamp in?,"['Office', 'Hallway', 'Bathroom', 'Unable to answer']",Unable to answer,D,D) Unable to answer,D,100.0,14.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,466,HLD,where can I keep a flower vase in the bedroom?,"['on the windowsill', 'on the floor', 'Unable to answer', 'on the top of the dresser']",Unable to answer,C,A) on the windowsill,A,0.0,14.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,217,EPM,are the blinds in the workroom shut or not?,"['The blinds are not shut.', 'The blinds are shut.']",The blinds are not shut.,A,A) The blinds are not shut.,A,100.0,91.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,232,EPM,where is the black chair?,"['In front of the monitor in the work room', 'In the hallway', 'In the bedroom', 'In the living room']",In front of the monitor in the work room,A,A) In front of the monitor in the work room,A,100.0,92.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,207,EPM,what color is the tripod?,"['White', 'Black', 'Silver', 'Blue']",Black,B,C) Silver,C,0.0,95.0,0,0,1.0,False,True,64,1
OpenEQA__036-hm3d-rJhMRvNn4DS,250,EPM,what is behind the monitor screen?,"['Door', 'Closet', 'Window', 'Mirror']",Window,C,C) Window,C,100.0,102.0,0,0,1.0,False,True,64,1
OpenEQA__037-hm3d-FnSn2KSrALj,460,HLD,what is between the lamp and the side table in the bedroom?,"['plant', 'Unable to answer', 'nothing', 'picture frame']",Unable to answer,B,B) Unable to answer,B,100.0,20.0,0,0,1.0,False,True,64,1
OpenEQA__037-hm3d-FnSn2KSrALj,294,EPM,what is infront of the blackboard on the wall?,"['a basket', 'a painting', 'a white cabinet', 'a small kids table and chair set']",a small kids table and chair set,D,D) a small kids table and chair set,D,100.0,38.0,0,0,1.0,False,True,64,1
OpenEQA__037-hm3d-FnSn2KSrALj,212,EPM,what shape are the decorations above the bed?,"['Square', 'Triangle', 'Circle', 'Rectangle']",Triangle,B,C) Circle,C,0.0,83.0,0,0,1.0,False,True,64,1
cross_task__0mnuAqJCg5c,506,ASI,What does the person do before add ham,"['add kimchi', 'add onion', 'add rice', 'stir mixture']",add onion,B,D) stir mixture,D,0.0,190.98,0,0,1.0,False,True,64,1
cross_task__3kIs5YyLd_M,514,ASI,What does the person do after dip bread in mixture,"['put bread in pan', 'whisk mixture', 'add vanilla extract', 'pour egg']",put bread in pan,A,A) put bread in pan,A,100.0,129.44,0,0,1.0,False,True,64,1
cross_task__3zv8EjVGTPs,507,ASI,What does the person do after remove bread from pan,"['put bread in pan', 'top toast', 'dip bread in mixture', 'pour milk']",top toast,B,B) top toast,B,100.0,238.0,0,0,1.0,False,True,64,1
cross_task__70jQPy4UQ9M,508,ASI,What does the person do before flip steak,"['taste steak', 'put steak on grill', 'take steak from grill', 'cut steak']",put steak on grill,B,C) take steak from grill,C,0.0,182.99,0,0,1.0,False,True,64,1
cross_task__88QX6nH21fw,512,ASI,What does the person do before cut lemon,"['pour water', 'stir mixture', 'squeeze lemon', 'add sugar']",pour water,A,B) stir mixture,B,0.0,55.85,0,0,1.0,False,True,64,1
cross_task__DLrZYkn8zBU,513,ASI,What does the person do before add ham,"['add onion', 'pour sesame oil', 'add rice', 'add kimchi']",pour sesame oil,B,A) add onion,A,0.0,60.22,0,0,1.0,False,True,64,1
cross_task__EUt-0DS2GGU,505,ASI,What does the person do after add spices,"['cut cucumber', 'pack cucumbers in jar', 'add sugar', 'pour vinegar']",pack cucumbers in jar,B,B) pack cucumbers in jar,B,100.0,208.48,0,0,1.0,False,True,64,1
cross_task__J6ZYt9Jv84s,499,ASI,What does the person do before add taco,"['add lettuce', 'stir', 'add tomato', 'add cheese']",stir,B,B) stir,B,100.0,307.38,0,0,1.0,False,True,64,1
cross_task__LReec2a4XeQ,511,ASI,What does the person do after tight wheel,"['jack up', 'brake on', 'screw wheel', 'put things back']",put things back,D,C) screw wheel,C,0.0,195.79,0,0,1.0,False,True,64,1
cross_task__O6UjkyccfVM,515,ASI,What does the person do before put wheel,"['screw wheel', 'tight wheel', 'withdraw wheel', 'jack down']",withdraw wheel,C,D) jack down,D,0.0,158.37,0,0,1.0,False,True,64,1
cross_task__U8WsB25zQR0,516,ASI,What does the person do after flip bread,"['put bread in pan', 'whisk mixture', 'dip bread in mixture', 'top toast']",top toast,D,D) top toast,D,100.0,107.84,0,0,1.0,False,True,64,1
cross_task__VS4zWF9hQpQ,510,ASI,What does the person do before add meat,"['add cheese', 'add tortilla', 'stir', 'add onion']",add tortilla,B,D) add onion,D,0.0,201.67,0,0,1.0,False,True,64,1
cross_task__WtBh0I9Lmmk,498,ASI,What does the person do after add spices,"['pack cucumbers in jar', 'add sugar', 'pour water', 'add salt']",pack cucumbers in jar,A,A) pack cucumbers in jar,A,100.0,268.73,0,0,1.0,False,True,64,1
cross_task__a8JKu4Pqe4E,517,ASI,What does the person do after flip bread,"['put bread in pan', 'whisk mixture', 'top toast', 'add vanilla extract']",top toast,C,C) top toast,C,100.0,132.14,0,0,1.0,False,True,64,1
cross_task__bBDF0QpJmjU,502,ASI,What does the person do before pour jello powder,"['pour mixture into cup', 'pour alcohol', 'pour juice', 'stir mixture']",pour juice,C,A) pour mixture into cup,A,0.0,168.06,0,0,1.0,False,True,64,1
cross_task__bQBNnsExUlg,509,ASI,What does the person do after flip steak,"['put steak on grill', 'take steak from grill', 'season steak']",take steak from grill,B,B) take steak from grill,B,100.0,125.89,0,0,1.0,False,True,64,1
cross_task__h68TQJz8PqY,500,ASI,What does the person do before add sugar,"['pack cucumbers in jar', 'pour vinegar', 'seal jar', 'put jar in water']",pour vinegar,B,A) pack cucumbers in jar,A,0.0,77.62,0,0,1.0,False,True,64,1
cross_task__k5_89KhvpK4,501,ASI,What does the person do after put bread in pan,"['pour milk', 'flip bread', 'dip bread in mixture', 'pour egg']",flip bread,B,C) dip bread in mixture,C,0.0,192.21,0,0,1.0,False,True,64,1
cross_task__qiHp18HzLsU,503,ASI,What does the person do after wipe off dipstick,"['put funnel', 'pull out dipstick', 'insert dipstick', 'remove cap']",insert dipstick,C,C) insert dipstick,C,100.0,323.53,0,0,1.0,False,True,64,1
cross_task__ysHXDXqi4mc,504,ASI,What does the person do after put wheel,"['unscrew wheel', 'screw wheel', 'withdraw wheel', 'start loose']",screw wheel,B,C) withdraw wheel,C,0.0,240.88,0,0,1.0,False,True,64,1
hirest__2YZHJOLuA8o_63_216,529,ASI,What does the person do before cover empty places on leaf,"['add little bit salt on salt', 'add pepper on leaf', 'add spray on top', 'spread leafs on pan']",spread leafs on pan,D,D) spread leafs on pan,D,100.0,60.0,0,0,1.0,False,True,64,1
hirest__2nkCdciXDa8_55_423,518,ASI,What does the person do after attach pebble piece,"['attach background piece', 'merge them', 'sew the edges', 'cut the fabric']",sew the edges,C,C) sew the edges,C,100.0,255.0,0,0,1.0,False,True,64,1
hirest__38H8OKlNA9g_55_178,531,ASI,What does the person do before add more wood chips if required,"['check the filling status of charcoal', 'check the temperature between the correct degree', 'close the box after filling', 'ensure air can get around the wood']",check the filling status of charcoal,A,A) check the filling status of charcoal,A,100.0,31.0,0,0,1.0,False,True,64,1
hirest__5JpT5RcuFUk_115_251,530,ASI,What does the person do before put light underneath,"['get plastic glass table', 'use double mirror', 'continue to draw lines', 'lay it on inside']",get plastic glass table,A,C) continue to draw lines,C,0.0,2.0,0,0,1.0,False,True,64,1
hirest__6C0mL9n9Nko_11_116,536,ASI,What does the person do before another clay,"['using a clay design', 'using chain measure the band size', 'start pour gycerlin', 'remove outer layer of clay']",using a clay design,A,D) remove outer layer of clay,D,0.0,48.0,0,0,1.0,False,True,64,1
hirest__8KWG-HxHcbE_126_412,521,ASI,What does the person do before add chopped cease,"['mix all well', 'add herbs on pot', 'add doll and mix well', 'add chicken drop and banana pieces']",add chicken drop and banana pieces,D,A) mix all well,A,0.0,208.0,0,0,1.0,False,True,64,1
hirest__9pybtCnEqEQ_28_125,537,ASI,What does the person do after put together flowers and grass,"['draw leaves', 'using pencil draw grass', 'paint the flowers with different colors', 'make grass using bottom of the']",draw leaves,A,C) paint the flowers with different colors,C,0.0,82.0,0,0,1.0,False,True,64,1
hirest__FcRrnEpE4x8_165_439,522,ASI,What does the person do before flash the garment,"['do over print', 'cure it', 'do quick flash', 'pull on ink']",pull on ink,D,B) cure it,B,0.0,136.0,0,0,1.0,False,True,64,1
hirest__HjEf_JHzqe8_40_157,534,ASI,What does the person do after remove air out of system,"['tighten it up', 'put ac oil', 'fill in the refrigerant', 'check condenser']",fill in the refrigerant,C,C) fill in the refrigerant,C,100.0,94.0,0,0,1.0,False,True,64,1
hirest__LFufa6Nfc6Y_68_189,532,ASI,What does the person do before fourteen desert are there,"['snow look so good', 'arrange all jelly into show', 'all can be yummy', 'put a jelly here']",snow look so good,A,B) arrange all jelly into show,B,0.0,4.0,0,0,1.0,False,True,64,1
hirest__NULTB33w3Bw_56_282,524,ASI,What does the person do before add corn starch into mixture,"['add borax solution into bowl', 'mix and get right consistency', 'mix everything together', 'add food coloring into bowl']",mix everything together,C,C) mix everything together,C,100.0,107.0,0,0,1.0,False,True,64,1
hirest__e76KWpbPdfY_107_465,519,ASI,What does the person do after put wire under,"['do both same time', 'turn the large key', 'turn key over and push', 'use blade']",turn key over and push,C,B) turn the large key,B,0.0,337.0,0,0,1.0,False,True,64,1
hirest__gWR8Nsf_Z_g_61_221,527,ASI,What does the person do before empty the container,"['use scoop bottle', 'put in container', 'lift the top off', 'put filter back']",lift the top off,C,C) lift the top off,C,100.0,41.0,0,0,1.0,False,True,64,1
hirest__iKRdPAsOPPk_19_256,523,ASI,What does the person do before put ices in the jar,"['grind it well to make snow', 'add some colors for topping', 'fill snow to cone sheet', 'pin plastic cover inside the cone']",pin plastic cover inside the cone,D,C) fill snow to cone sheet,C,0.0,63.0,0,0,1.0,False,True,64,1
hirest__lpyvvneQImU_81_236,528,ASI,What does the person do before add garlic,"['sautee the onion', 'add apple cider vinegar', 'add brown sugar', 'drain mustard sauce']",sautee the onion,A,A) sautee the onion,A,100.0,21.0,0,0,1.0,False,True,64,1
hirest__oDRoXgINJAU_108_288,525,ASI,What does the person do before add carrot on pan,"['add sous on it', 'add tomato and needed herbs', 'fry vegetables using pan', 'take out meat']",fry vegetables using pan,C,B) add tomato and needed herbs,B,0.0,25.0,0,0,1.0,False,True,64,1
hirest__vxDNQjk75dU_56_168,535,ASI,What does the person do after place on baking sheet,"['add vanilla extract', 'put in fridge', 'add salt', 'mix it']",put in fridge,B,B) put in fridge,B,100.0,101.0,0,0,1.0,False,True,64,1
hirest__wfiAtfED4K8_41_159,533,ASI,What does the person do before put logs crisscross on top,"['put the next size', 'spread the larger logs', 'start the fire', 'put tinder bundle on them']",spread the larger logs,B,B) spread the larger logs,B,100.0,13.0,0,0,1.0,False,True,64,1
hirest__yH3p_oMRyns_144_498,520,ASI,What does the person do after put floral tape,"['add greens', 'add another rose', 'wrap the bouquet', 'put another dahlia']",wrap the bouquet,C,C) wrap the bouquet,C,100.0,228.0,0,0,1.0,False,True,64,1
hirest__yWpSs787IRI_55_220,526,ASI,What does the person do before put three inch elastic on side,"['put stich on back ward direction', 'put elastic on dress back', 'tight out elastic on sides', 'wear dress as comfort']",put elastic on dress back,B,C) tight out elastic on sides,C,0.0,49.0,0,0,1.0,False,True,64,1
star__0JB3D,613,ASI,What did the person do to the refrigerator before drinking from the cup/glass/bottle?,"['Opened.', 'Closed.', 'Washed.', 'Ate.']",Closed.,B,A) Opened.,A,0.0,11.0,0,0,1.0,False,True,64,1
star__3B81O,617,ASI,What did the person do to the window before washing the dish?,"['Opened.', 'Sat on.', 'Ate.', 'Closed.']",Opened.,A,A) Opened.,A,100.0,13.0,0,0,1.0,False,True,64,1
star__43FG9,589,ASI,Which object did the person close before they put down the clothes?,"['The book.', 'The closet/cabinet.', 'The pillow.', 'The box.']",The closet/cabinet.,B,A) The book.,A,0.0,8.0,0,0,1.0,False,True,64,1
star__4P13T,621,ASI,Which object did the person take before they put down the book?,"['The bag.', 'The sofa/couch.', 'The phone/camera.', 'The clothes.']",The bag.,A,C) The phone/camera.,C,0.0,17.0,0,0,1.0,False,True,64,1
star__52MV9,596,ASI,What happened before the person ate the sandwich?,"['Put down the dish.', 'Threw the broom.', 'Put down the cup/glass/bottle.', 'Opened the book.']",Put down the dish.,A,C) Put down the cup/glass/bottle.,C,0.0,23.0,0,0,1.0,False,True,64,1
star__5OIQ7,592,ASI,What happened before the person ate the medicine?,"['Put down the sandwich.', 'Lied on the bed.', 'Took the phone/camera.', 'Took the bag.']",Lied on the bed.,B,A) Put down the sandwich.,A,0.0,28.0,0,0,1.0,False,True,64,1
star__5V5EL,601,ASI,What happened before the person took the bag?,"['Put down the clothes.', 'Tidied up the closet/cabinet.', 'Put down the phone/camera.', 'Took the paper/notebook.']",Put down the phone/camera.,C,C) Put down the phone/camera.,C,100.0,10.0,0,0,1.0,False,True,64,1
star__6PL9Z,600,ASI,What happened before the person took the blanket?,"['Put down the clothes.', 'Took the shoe.', 'Put down the laptop.', 'Sat on the sofa/couch.']",Sat on the sofa/couch.,D,C) Put down the laptop.,C,0.0,9.0,0,0,1.0,False,True,64,1
star__6ZWSU,620,ASI,What happened before the person took the phone/camera?,"['Put down the cup/glass/bottle.', 'Took the clothes.', 'Opened the window.', 'Put down the shoe.']",Put down the shoe.,D,A) Put down the cup/glass/bottle.,A,0.0,21.0,0,0,1.0,False,True,64,1
star__9X208,607,ASI,What did the person do to the towel before opening the door?,"['Threw.', 'Took.', 'Put down.', 'Tidied up.']",Took.,B,B) Took.,B,100.0,30.0,0,0,1.0,False,True,64,1
star__AWGMW,626,ASI,What happened before the person took the cup/glass/bottle?,"['Opened the book.', 'Sat on the table.', 'Lied on the sofa/couch.', 'Ate the sandwich.']",Lied on the sofa/couch.,C,A) Opened the book.,A,0.0,14.0,0,0,1.0,False,True,64,1
star__BWG9B,614,ASI,What happened before the person sat on the sofa/couch?,"['Threw the food.', 'Sat at the table.', 'Took the cup/glass/bottle.', 'Closed the door.']",Took the cup/glass/bottle.,C,D) Closed the door.,D,0.0,8.0,0,0,1.0,False,True,64,1
star__DGMDT,593,ASI,Which object did the person put down before they held the phone/camera?,"['The medicine.', 'The shoe.', 'The bag.', 'The food.']",The bag.,C,D) The food.,D,0.0,29.0,0,0,1.0,False,True,64,1
star__DHFA6,619,ASI,What did the person do to the box before sitting on the sofa/couch?,"['Washed.', 'Closed.', 'Put down.', 'Opened.']",Put down.,C,D) Opened.,D,0.0,23.0,0,0,1.0,False,True,64,1
star__DRGKV,628,ASI,Which object did the person throw before they held the phone/camera?,"['The clothes.', 'The pillow.', 'The blanket.', 'The closet/cabinet.']",The clothes.,A,A) The clothes.,A,100.0,23.0,0,0,1.0,False,True,64,1
star__EDXBD,623,ASI,Which object did the person sit at before they opened the door?,"['The laptop.', 'The cup/glass/bottle.', 'The chair.', 'The bed.']",The chair.,C,A) The laptop.,A,0.0,14.0,0,0,1.0,False,True,64,1
star__F3O37,618,ASI,Which object did the person put down before they held the pillow?,"['The sandwich.', 'The clothes.', 'The paper/notebook.', 'The shoes.']",The shoes.,D,A) The sandwich.,A,0.0,11.0,0,0,1.0,False,True,64,1
